,favorite_count,retweet_count,tweet_id
1849,1360,640,675489971617296384
1850,1940,1044,675483430902214656
1851,1594,610,675432746517426176
1852,1797,545,675372240448454658
1853,1101,249,675362609739206656
1854,34405,18442,675354435921575936
1855,4129,2435,675349384339542016
1856,2922,1388,675334060156301312
1857,3794,1738,675166823650848770
1858,6610,2800,675153376133427200
1859,3921,1808,675149409102012420
1860,990,258,675147105808306176
1861,1250,335,675146535592706048
1862,2238,965,675145476954566656
1863,1361,528,675135153782571009
1864,2050,840,675113801096802304
1865,1007,270,675111688094527488
1866,2920,1213,675109292475830276
1867,1108,354,675047298674663426
1868,2840,1286,675015141583413248
1869,1023,242,675006312288268288
1870,1623,504,675003128568291329
1871,2360,1186,674999807681908736
1872,904,379,674805413498527744
1873,3145,924,674800520222154752
1874,2626,1172,674793399141146624
1875,1150,271,674790488185167872
1876,844,222,674788554665512960
1877,2101,1294,674781762103414784
1878,1183,511,674774481756377088
1879,1917,856,674767892831932416
1880,824,257,674764817387900928
1881,1423,479,674754018082705410
1882,1535,499,674752233200820224
1883,1467,585,674743008475090944
1884,513,54,674742531037511680
1885,1170,422,674739953134403584
1886,672,99,674737130913071104
1887,1200,499,674690135443775488
1888,1687,697,674670581682434048
1889,959,271,674664755118911488
1890,1497,535,674646392044941312
1891,1072,295,674644256330530816
1892,1748,623,674638615994089473
1893,1563,614,674632714662858753
1894,982,107,674606911342424069
1895,6493,2203,674468880899788800
1896,1109,382,674447403907457024
1897,1163,419,674436901579923456
1898,1489,566,674422304705744896
1899,711,148,674416750885273600
1900,1249,499,674410619106390016
1901,1561,612,674394782723014656
1902,885,329,674372068062928900
1903,583,77,674330906434379776
1904,1475,551,674318007229923329
1905,11834,7404,674307341513269249
1906,15433,6314,674291837063053312
1907,1636,775,674271431610523648
1908,932,243,674269164442398721
1909,1706,900,674265582246694913
1910,1351,488,674262580978937856
1911,1530,599,674255168825880576
1912,782,181,674082852460433408
1913,1018,305,674075285688614912
1914,6638,2374,674063288070742018
1915,3470,1392,674053186244734976
1916,1514,512,674051556661161984
1917,1472,685,674045139690631169
1918,748,136,674042553264685056
1919,1144,436,674038233588723717
1920,875,233,674036086168010753
1921,1867,1305,674024893172875264
1922,1178,320,674019345211760640
1923,1636,690,674014384960745472
1924,1248,373,674008982932058114
1925,2028,1028,673956914389192708
1926,1211,387,673919437611909120
1927,3319,1736,673906403526995968
1928,971,267,673887867907739649
1929,3205,812,673716320723169284
1930,3697,2228,673715861853720576
1931,1082,317,673711475735838725
1932,884,293,673709992831262724
1933,1115,308,673708611235921920
1934,1145,416,673707060090052608
1935,1305,420,673705679337693185
1936,1490,606,673700254269775872
1937,3960,2087,673697980713705472
1938,1815,689,673689733134946305
1939,1315,524,673688752737402881
1940,1502,463,673686845050527744
1941,1424,497,673680198160809984
1942,1299,384,673662677122719744
1943,745,257,673656262056419329
1944,1167,394,673636718965334016
1945,1655,771,673612854080196609
1946,1235,391,673583129559498752
1947,861,283,673580926094458881
1948,1435,594,673576835670777856
1949,1060,329,673363615379013632
1950,1515,711,673359818736984064
1951,1549,623,673355879178194945
1952,1714,573,673352124999274496
1953,760,223,673350198937153538
1954,2619,1367,673345638550134785
1955,1010,282,673343217010679808
1956,1317,629,673342308415348736
1957,14054,8436,673320132811366400
1958,898,280,673317986296586240
1959,7820,3368,673295268553605120
1960,1103,394,673270968295534593
1961,1470,771,673240798075449344
1962,2344,897,673213039743795200
1963,1769,666,673148804208660480
1964,2040,761,672997845381865473
1965,991,314,672995267319328768
1966,1009,305,672988786805112832
1967,1294,572,672984142909456390
1968,1873,1052,672980819271634944
1969,1749,972,672975131468300288
1970,993,375,672970152493887488
1971,1365,580,672968025906282496
1972,1475,678,672964561327235073
1973,1416,532,672902681409806336
1974,922,444,672898206762672129
1975,1612,878,672884426393653248
1976,1065,391,672877615439593473
1977,1364,607,672834301050937345
1978,1301,517,672828477930868736
1979,1009,340,672640509974827008
1980,1343,521,672622327801233409
1981,1269,620,672614745925664768
1982,1153,409,672609152938721280
1983,1155,430,672604026190569472
1984,1375,639,672594978741354496
1985,986,350,672591762242805761
1986,755,197,672591271085670400
1987,1064,392,672538107540070400
1988,672,181,672523490734551040
1989,1153,463,672488522314567680
1990,1177,640,672482722825261057
1991,736,128,672481316919734272
1992,1491,739,672475084225949696
1993,1407,571,672466075045466113
1994,6697,3580,672272411274932228
1995,1553,645,672267570918129665
1996,1188,362,672264251789176834
1997,2920,1648,672256522047614977
1998,1480,780,672254177670729728
1999,1789,637,672248013293752320
2000,711,164,672245253877968896
2001,927,335,672239279297454080
2002,1911,1061,672231046314901505
2003,813,223,672222792075620352
2004,2342,1220,672205392827572224
2005,1054,392,672169685991993344
2006,903,381,672160042234327040
2007,1816,765,672139350159835138
2008,2498,1208,672125275208069120
2009,1032,386,672095186491711488
2010,977,386,672082170312290304
2011,1347,543,672068090318987265
2012,8777,4381,671896809300709376
2013,1377,594,671891728106971137
2014,3594,1451,671882082306625538
2015,1473,728,671879137494245376
2016,1297,582,671874878652489728
2017,1168,525,671866342182637568
2018,951,479,671855973984772097
2019,7325,3682,671789708968640512
2020,1239,552,671768281401958400
2021,1743,975,671763349865160704
2022,1396,813,671744970634719232
2023,765,240,671743150407421952
2024,1498,791,671735591348891648
2025,8864,4614,671729906628341761
2026,13349,7663,671561002136281088
2027,946,219,671550332464455680
2028,1407,631,671547767500775424
2029,2069,1108,671544874165002241
2030,1134,596,671542985629241344
2031,960,416,671538301157904385
2032,1225,430,671536543010570240
2033,1068,609,671533943490011136
2034,874,272,671528761649688577
2035,1449,561,671520732782923777
2036,981,306,671518598289059840
2037,1676,768,671511350426865664
2038,7309,3734,671504605491109889
2039,954,472,671497587707535361
2040,1049,494,671488513339211776
2041,605,215,671486386088865792
2042,791,243,671485057807351808
2043,1468,779,671390180817915904
2044,1161,309,671362598324076544
2045,415,155,671357843010908160
2046,495,118,671355857343524864
2047,1007,457,671347597085433856
2048,763,227,671186162933985280
2049,1162,362,671182547775299584
2050,904,374,671166507850801152
2051,1724,1171,671163268581498880
2052,387,86,671159727754231808
2053,746,228,671154572044468225
2054,694,161,671151324042559489
2055,697,241,671147085991960577
2056,1212,689,671141549288370177
2057,964,425,671138694582165504
2058,773,204,671134062904504320
2059,3635,2674,671122204919246848
2060,1404,812,671115716440031232
2061,1191,460,671109016219725825
2062,1147,306,670995969505435648
2063,25482,9272,670842764863651840
2064,617,206,670840546554966016
2065,1157,733,670838202509447168
2066,461,132,670833812859932673
2067,762,231,670832455012716544
2068,5787,4305,670826280409919488
2069,805,201,670823764196741120
2070,633,102,670822709593571328
2071,3303,1638,670815497391357952
2072,1170,284,670811965569282048
2073,1190,519,670807719151067136
2074,2044,1002,670804601705242624
2075,351,92,670803562457407488
2076,756,248,670797304698376195
2077,866,292,670792680469889025
2078,688,253,670789397210615808
2079,624,213,670786190031921152
2080,849,418,670783437142401025
2081,1633,825,670782429121134593
2082,806,302,670780561024270336
2083,340,76,670778058496974848
2084,1112,448,670764103623966721
2085,463,120,670755717859713024
2086,994,537,670733412878163972
2087,864,387,670727704916926465
2088,1264,523,670717338665226240
2089,789,390,670704688707301377
2090,608,255,670691627984359425
2091,776,307,670679630144274432
2092,260,45,670676092097810432
2093,11140,5332,670668383499735048
2094,1586,809,670474236058800128
2095,364,89,670468609693655041
2096,1010,586,670465786746662913
2097,568,219,670452855871037440
2098,1233,709,670449342516494336
2099,6953,2087,670444955656130560
2100,674,206,670442337873600512
2101,1092,554,670435821946826752
2102,1456,684,670434127938719744
2103,334,120,670433248821026816
2104,1440,673,670428280563085312
2105,536,174,670427002554466305
2106,1362,676,670421925039075328
2107,654,331,670420569653809152
2108,588,340,670417414769758208
2109,2119,955,670411370698022913
2110,576,235,670408998013820928
2111,448,165,670403879788544000
2112,579,227,670385711116361728
2113,766,283,670374371102445568
2114,337,70,670361874861563904
2115,443,118,670338931251150849
2116,3993,1303,670319130621435904
2117,440,143,670303360680108032
2118,734,300,670290420111441920
2119,1074,357,670093938074779648
2120,725,266,670086499208155136
2121,2314,1331,670079681849372674
2122,1625,837,670073503555706880
2123,655,257,670069087419133954
2124,792,365,670061506722140161
2125,694,349,670055038660800512
2126,672,187,670046952931721218
2127,782,117,670040295598354432
2128,609,296,670037189829525505
2129,345,97,670003130994700288
2130,336,89,669993076832759809
2131,461,171,669972011175813120
2132,312,64,669970042633789440
2133,526,177,669942763794931712
2134,391,111,669926384437997569
2135,243,61,669923323644657664
2136,839,425,669753178989142016
2137,283,68,669749430875258880
2138,542,93,669684865554620416
2139,407,116,669683899023405056
2140,366,139,669682095984410625
2141,695,303,669680153564442624
2142,836,461,669661792646373376
2143,3675,1908,669625907762618368
2144,983,391,669603084620980224
2145,531,160,669597912108789760
2146,1546,987,669583744538451968
2147,450,152,669573570759163904
2148,1644,1058,669571471778410496
2149,242,60,669567591774625800
2150,399,130,669564461267722241
2151,377,81,669393256313184256
2152,1388,763,669375718304980992
2153,515,188,669371483794317312
2154,474,166,669367896104181761
2155,648,242,669363888236994561
2156,381,131,669359674819481600
2157,2810,1339,669354382627049472
2158,669,268,669353438988365824
2159,457,198,669351434509529089
2160,1045,439,669328503091937280
2161,596,121,669327207240699904
2162,513,216,669324657376567296
2163,934,405,669216679721873412
2164,458,178,669214165781868544
2165,1046,503,669203728096960512
2166,679,327,669037058363662336
2167,765,391,669015743032369152
2168,595,263,669006782128353280
2169,21629,6710,669000397445533696
2170,457,247,668994913074286592
2171,774,368,668992363537309700
2172,705,344,668989615043424256
2173,933,499,668988183816871936
2174,572,176,668986018524233728
2175,560,325,668981893510119424
2176,822,372,668979806671884288
2177,1361,618,668975677807423489
2178,152,25,668967877119254528
2179,733,250,668960084974809088
2180,292,74,668955713004314625
2181,279,60,668932921458302977
2182,330,106,668902994700836864
2183,412,160,668892474547511297
2184,548,313,668872652652679168
2185,470,174,668852170888998912
2186,455,147,668826086256599040
2187,593,285,668815180734689280
2188,730,395,668779399630725120
2189,549,229,668655139528511488
2190,931,570,668645506898350081
2191,921,559,668643542311546881
2192,1121,561,668641109086707712
2193,1083,510,668636665813057536
2194,2929,1740,668633411083464705
2195,745,338,668631377374486528
2196,331,121,668627278264475648
2197,410,140,668625577880875008
2198,1504,825,668623201287675904
2199,215,45,668620235289837568
2200,632,332,668614819948453888
2201,1730,1143,668587383441514497
2202,255,61,668567822092664832
2203,542,239,668544745690562560
2204,482,226,668542336805281792
2205,257,78,668537837512433665
2206,482,236,668528771708952576
2207,337,113,668507509523615744
2208,425,139,668496999348633600
2209,442,248,668484198282485761
2210,478,155,668480044826800133
2211,917,543,668466899341221888
2212,641,313,668297328638447616
2213,258,34,668291999406125056
2214,522,143,668286279830867968
2215,852,241,668274247790391296
2216,573,251,668268907921326080
2217,1352,650,668256321989451776
2218,1026,511,668248472370458624
2219,6425,2990,668237644992782336
2220,316,110,668226093875376128
2221,526,209,668221241640230912
2222,568,204,668204964695683073
2223,671,205,668190681446379520
2224,507,202,668171859951755264
2225,511,330,668154635664932864
2226,579,301,668142349051129856
2227,686,256,668113020489474048
2228,1318,833,667937095915278337
2229,309,116,667924896115245057
2230,217,58,667915453470232577
2231,510,317,667911425562669056
2232,874,390,667902449697558528
2233,1961,1148,667886921285246976
2234,846,508,667885044254572545
2235,402,124,667878741721415682
2236,649,427,667873844930215936
2237,3099,1082,667866724293877760
2238,250,81,667861340749471744
2239,294,65,667832474953625600
2240,1090,522,667806454573760512
2241,338,98,667801013445750784
2242,719,343,667793409583771648
2243,421,253,667782464991965184
2244,240,59,667773195014021121
2245,459,229,667766675769573376
2246,384,157,667728196545200128
2247,502,332,667724302356258817
2248,0,35,667550904950915073
2249,0,33,667550882905632768
2250,5967,2391,667549055577362432
2251,341,132,667546741521195010
2252,892,547,667544320556335104
2253,209,69,667538891197542400
2254,844,560,667534815156183040
2255,488,253,667530908589760512
2256,1751,1163,667524857454854144
2257,378,198,667517642048163840
2258,6974,2211,667509364010450944
2259,545,227,667502640335572993
2260,540,287,667495797102141441
2261,548,237,667491009379606528
2262,264,101,667470559035432960
2263,195,65,667455448082227200
2264,320,93,667453023279554560
2265,805,604,667443425659232256
2266,459,248,667437278097252352
2267,310,85,667435689202614272
2268,476,225,667405339315146752
2269,198,58,667393430834667520
2270,375,168,667369227918143488
2271,501,250,667211855547486208
2272,628,271,667200525029539841
2273,398,109,667192066997374976
2274,763,430,667188689915760640
2275,14718,6439,667182792070062081
2276,192,57,667177989038297088
2277,625,473,667176164155375616
2278,254,86,667174963120574464
2279,226,94,667171260800061440
2280,2747,1188,667165590075940865
2281,262,65,667160273090932737
2282,48965,17763,667152164079423490
2283,4735,2302,667138269671505920
2284,334,131,667119796878725120
2285,338,130,667090893657276420
2286,412,126,667073648344346624
2287,85,14,667070482143944705
2288,168,49,667065535570550784
2289,220,56,667062181243039745
2290,189,51,667044094246576128
2291,455,233,667012601033924608
2292,248,97,666996132027977728
2293,2611,1012,666983947667116034
2294,835,567,666837028449972224
2295,219,80,666835007768551424
2296,257,98,666826780179869698
2297,529,258,666817836334096384
2298,244,94,666804364988780544
2299,776,497,666786068205871104
2300,395,203,666781792255496192
2301,359,178,666776908487630848
2302,239,66,666739327293083650
2303,437,223,666701168228331520
2304,189,48,666691418707132416
2305,895,590,666649482315059201
2306,232,85,666644823164719104
2307,528,212,666454714377183233
2308,105,21,666447344410484738
2309,128,49,666437273139982337
2310,168,54,666435652385423360
2311,321,199,666430724426358785
2312,166,84,666428276349472768
2313,319,112,666421158376562688
2314,127,47,666418789513326592
2315,451,328,666411507551481857
2316,110,41,666407126856765440
2317,168,86,666396247373291520
2318,190,93,666373753744588802
2319,781,574,666362758909284353
2320,220,73,666353288456101888
2321,300,140,666345417576210432
2322,199,92,666337882303524864
2323,509,357,666293911632134144
2324,149,67,666287406224695296
2325,176,76,666273097616637952
2326,104,35,666268910803644416
2327,14386,6647,666104133288665088
2328,80,13,666102155909144576
2329,157,68,666099513787052032
2330,163,76,666094000022159362
2331,118,45,666082916733198337
2332,323,165,666073100786774016
2333,148,62,666071193221509120
2334,477,221,666063827256086533
2335,112,57,666058600524156928
2336,298,142,666057090499244032
2337,437,255,666055525042405380
2338,1227,853,666051853826850816
2339,132,58,666050758794694657
2340,109,41,666049248165822465
2341,299,141,666044226329800704
2342,125,45,666033412701032449
2343,129,47,666029285002620928
2344,2555,518,666020888022790149
